trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
173,False,"{'a': 0.13415308850988261, 'e': 0.966181629237322}",30,0,-146.53624864480628,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
174,False,"{'a': 0.13424289616472124, 'e': 0.9659883929114745}",25,0,-98.10750351103404,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
175,False,"{'a': 0.1343327366362346, 'e': 0.9657951952328923}",20,0,-20.0890187729291,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
176,False,"{'a': 0.13442260991377381, 'e': 0.9656020361938458}",30,0,-244.53232842282884,"{0: 15, 1: 5, 2: 5, 3: 1, 4: 4}",0
177,False,"{'a': 0.13451251598667216, 'e': 0.965408915786607}",20,0,-89.62006831006032,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
178,False,"{'a': 0.13460245484424496, 'e': 0.9652158340034497}",25,0,-133.82568429123336,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
179,False,"{'a': 0.13469242647578947, 'e': 0.965022790836649}",25,0,-123.40294252492426,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
180,False,"{'a': 0.13478243087058508, 'e': 0.9648297862784817}",20,0,-116.26987312781736,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
181,False,"{'a': 0.13487246801789329, 'e': 0.964636820321226}",25,0,-99.11261498787701,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
182,False,"{'a': 0.13496253790695764, 'e': 0.9644438929571618}",25,0,-95.2492927617187,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
183,False,"{'a': 0.13505264052700375, 'e': 0.9642510041785705}",20,0,-86.83975622168067,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
184,False,"{'a': 0.13514277586723947, 'e': 0.9640581539777348}",20,0,-140.76944813461057,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
185,False,"{'a': 0.1352329439168545, 'e': 0.9638653423469392}",25,0,-104.2450330614928,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
186,False,"{'a': 0.13532314466502093, 'e': 0.9636725692784698}",30,0,-147.3406577599634,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
187,False,"{'a': 0.13541337810089266, 'e': 0.9634798347646142}",30,0,-220.5134768811038,"{0: 16, 1: 6, 2: 3, 3: 1, 4: 4}",0
188,False,"{'a': 0.13550364421360603, 'e': 0.9632871387976613}",30,0,-154.4540612283187,"{0: 15, 1: 2, 2: 12, 3: 0, 4: 1}",0
189,False,"{'a': 0.13559394299227928, 'e': 0.9630944813699017}",20,0,-75.51200878666347,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.13568427442601286, 'e': 0.9629018624736277}",20,0,-53.03590881202883,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
191,False,"{'a': 0.13577463850388935, 'e': 0.962709282101133}",20,0,-14.122682672260709,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.13586503521497348, 'e': 0.9625167402447129}",20,0,-77.26474709210542,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
193,False,"{'a': 0.13595546454831225, 'e': 0.9623242368966639}",35,0,-96.52102239678523,"{0: 21, 1: 6, 2: 7, 3: 1, 4: 0}",0
194,False,"{'a': 0.13604592649293459, 'e': 0.9621317720492847}",25,0,-134.02294895589225,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
195,False,"{'a': 0.13613642103785184, 'e': 0.9619393456948748}",25,0,-83.82793670506356,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
196,False,"{'a': 0.13622694817205738, 'e': 0.9617469578257358}",20,0,-82.31099883606629,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
197,False,"{'a': 0.13631750788452671, 'e': 0.9615546084341707}",30,0,-53.14698880148621,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
198,False,"{'a': 0.1364081001642177, 'e': 0.9613622975124839}",25,0,-274.36503165589727,"{0: 9, 1: 4, 2: 6, 3: 2, 4: 4}",0
199,False,"{'a': 0.13649872500007032, 'e': 0.9611700250529814}",20,0,-56.12494032718362,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
200,False,"{'a': 0.13658938238100674, 'e': 0.9609777910479709}",25,0,-41.12065746808096,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.13668007229593135, 'e': 0.9607855954897613}",20,0,-59.051291815017876,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
202,False,"{'a': 0.13677079473373077, 'e': 0.9605934383706634}",25,13,-48.190792253003266,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
203,False,"{'a': 0.13686154968327385, 'e': 0.9604013196829893}",25,0,-55.02650742970105,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
204,False,"{'a': 0.13695233713341165, 'e': 0.9602092394190527}",20,0,-140.50251825952682,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
205,False,"{'a': 0.13704315707297746, 'e': 0.9600171975711689}",20,0,-98.72227353884716,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
206,False,"{'a': 0.13713400949078688, 'e': 0.9598251941316547}",25,0,-142.9766626894016,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
207,False,"{'a': 0.13722489437563773, 'e': 0.9596332290928283}",25,0,-142.45691988753467,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
208,False,"{'a': 0.13731581171631005, 'e': 0.9594413024470098}",25,0,-31.670622053558237,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
209,False,"{'a': 0.13740676150156617, 'e': 0.9592494141865204}",20,0,-80.82606112928133,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
210,False,"{'a': 0.13749774372015075, 'e': 0.9590575643036832}",25,0,-137.0488209422354,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
211,False,"{'a': 0.13758875836079071, 'e': 0.9588657527908224}",35,0,-192.34036117050132,"{0: 23, 1: 1, 2: 7, 3: 1, 4: 3}",0
212,False,"{'a': 0.13767980541219524, 'e': 0.9586739796402642}",25,0,-87.87488898214103,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
213,False,"{'a': 0.13777088486305578, 'e': 0.9584822448443362}",20,0,-123.03529440038449,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
214,False,"{'a': 0.13786199670204613, 'e': 0.9582905483953674}",30,0,-150.14458951322072,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
215,False,"{'a': 0.13795314091782243, 'e': 0.9580988902856884}",20,0,-108.54312110883704,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
216,False,"{'a': 0.13804431749902316, 'e': 0.9579072705076312}",25,0,-34.72758447875122,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
217,False,"{'a': 0.13813552643426902, 'e': 0.9577156890535298}",25,7,-105.50565230334632,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 2}",1
218,False,"{'a': 0.13822676771216316, 'e': 0.957524145915719}",25,0,-111.92341418609634,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
219,False,"{'a': 0.13831804132129089, 'e': 0.9573326410865359}",20,0,-101.28722484801895,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
220,False,"{'a': 0.13840934725022011, 'e': 0.9571411745583186}",20,0,-46.613526555169145,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
221,False,"{'a': 0.13850068548750091, 'e': 0.956949746323407}",20,0,-122.39165947084092,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
222,False,"{'a': 0.13859205602166588, 'e': 0.9567583563741423}",20,0,-160.22387129944883,"{0: 9, 1: 5, 2: 3, 3: 0, 4: 3}",0
223,False,"{'a': 0.13868345884122979, 'e': 0.9565670047028675}",30,0,-113.93262437192764,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
224,False,"{'a': 0.13877489393468992, 'e': 0.956375691301927}",25,2,-51.475149251073574,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 0}",1
225,False,"{'a': 0.13886636129052601, 'e': 0.9561844161636666}",30,0,-125.83145814336206,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
226,False,"{'a': 0.13895786089719997, 'e': 0.9559931792804339}",20,0,-58.53254468686697,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",1
227,False,"{'a': 0.13904939274315639, 'e': 0.9558019806445778}",20,0,-62.58521130617226,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
228,False,"{'a': 0.13914095681682201, 'e': 0.9556108202484489}",20,0,-101.37271124990706,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
229,False,"{'a': 0.13923255310660612, 'e': 0.9554196980843993}",25,0,-106.77974480033683,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
230,False,"{'a': 0.13932418160090046, 'e': 0.9552286141447824}",25,0,-142.59480103785185,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
231,False,"{'a': 0.13941584228807918, 'e': 0.9550375684219534}",20,0,-39.45584143554486,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
232,False,"{'a': 0.13950753515649877, 'e': 0.9548465609082691}",20,10,-41.91323225191894,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
233,False,"{'a': 0.13959926019449834, 'e': 0.9546555915960875}",25,0,-56.21704517128089,"{0: 17, 1: 6, 2: 1, 3: 0, 4: 1}",0
234,False,"{'a': 0.13969101739039935, 'e': 0.9544646604777682}",25,0,-101.52025901332473,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
235,False,"{'a': 0.1397828067325057, 'e': 0.9542737675456727}",25,0,-159.67729395259303,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
236,False,"{'a': 0.13987462820910385, 'e': 0.9540829127921636}",25,11,-43.18929576713708,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.13996648180846266, 'e': 0.9538920962096052}",20,0,-114.84533115329126,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
238,False,"{'a': 0.1400583675188336, 'e': 0.9537013177903633}",30,0,-133.66098131013518,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
239,False,"{'a': 0.14015028532845047, 'e': 0.9535105775268052}",25,0,-104.5641421657769,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
240,False,"{'a': 0.14024223522552964, 'e': 0.9533198754112999}",20,0,-72.31395861973098,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
241,False,"{'a': 0.14033421719827008, 'e': 0.9531292114362176}",20,0,-100.69541608079457,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.14042623123485318, 'e': 0.9529385855939304}",20,0,-43.47884365171001,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
243,False,"{'a': 0.14051827732344283, 'e': 0.9527479978768117}",20,0,-137.80198839264955,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
244,False,"{'a': 0.14061035545218561, 'e': 0.9525574482772363}",20,0,-5.581404933288705,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
245,False,"{'a': 0.14070246560921049, 'e': 0.9523669367875809}",20,0,-127.06824529571726,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
246,False,"{'a': 0.14079460778262901, 'e': 0.9521764634002234}",25,0,-75.63455831461135,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
247,False,"{'a': 0.14088678196053539, 'e': 0.9519860281075434}",25,0,-176.41191164292005,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
248,False,"{'a': 0.14097898813100632, 'e': 0.9517956309019219}",20,0,-82.2672245733348,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
249,False,"{'a': 0.14107122628210095, 'e': 0.9516052717757416}",25,0,-135.56423795608117,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
250,False,"{'a': 0.14116349640186132, 'e': 0.9514149507213865}",25,0,-125.45900175121861,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
251,False,"{'a': 0.14125579847831188, 'e': 0.9512246677312421}",20,0,-187.86471546265298,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 4}",0
252,False,"{'a': 0.14134813249945957, 'e': 0.9510344227976959}",20,0,-67.30294302255506,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
253,False,"{'a': 0.14144049845329409, 'e': 0.9508442159131364}",20,0,-60.964092308348484,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
254,False,"{'a': 0.14153289632778776, 'e': 0.9506540470699538}",20,0,-88.66321327474432,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.14162532611089551, 'e': 0.9504639162605398}",20,11,-31.978059962641023,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
256,False,"{'a': 0.14171778779055483, 'e': 0.9502738234772877}",20,0,-146.22259732710822,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
257,False,"{'a': 0.14181028135468587, 'e': 0.9500837687125924}",35,0,-81.83121317981798,"{0: 25, 1: 4, 2: 5, 3: 0, 4: 1}",0
258,False,"{'a': 0.1419028067911916, 'e': 0.9498937519588498}",25,0,-116.99475962946207,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
259,False,"{'a': 0.14199536408795743, 'e': 0.9497037732084581}",25,7,-151.48629630182242,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 3}",1
260,False,"{'a': 0.14208795323285156, 'e': 0.9495138324538164}",25,8,-11.713725451871827,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
261,False,"{'a': 0.14218057421372471, 'e': 0.9493239296873257}",20,0,-109.3532759392836,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
262,False,"{'a': 0.14227322701841055, 'e': 0.9491340649013882}",20,0,-91.34711678937269,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
263,False,"{'a': 0.1423659116347252, 'e': 0.948944238088408}",25,0,-146.40142294505628,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
264,False,"{'a': 0.14245862805046761, 'e': 0.9487544492407903}",30,0,-145.70806674982282,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
265,False,"{'a': 0.14255137625341943, 'e': 0.9485646983509421}",20,0,-112.30714351487667,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
266,False,"{'a': 0.14264415623134494, 'e': 0.948374985411272}",25,0,-150.88169351193537,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
267,False,"{'a': 0.1427369679719912, 'e': 0.9481853104141897}",20,0,-115.46370402846718,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
268,False,"{'a': 0.14282981146308804, 'e': 0.947995673352107}",25,0,-29.74777089757768,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
269,False,"{'a': 0.14292268669234803, 'e': 0.9478060742174366}",25,4,-50.33724202741332,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 0}",1
270,False,"{'a': 0.14301559364746644, 'e': 0.9476165130025931}",25,9,-42.38560818165328,"{0: 9, 1: 5, 2: 1, 3: 1, 4: 0}",1
271,False,"{'a': 0.14310853231612128, 'e': 0.9474269896999926}",20,0,-78.37566527954108,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
272,False,"{'a': 0.14320150268597351, 'e': 0.9472375043020526}",20,0,-138.0713475575754,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
273,False,"{'a': 0.14329450474466654, 'e': 0.9470480568011922}",25,0,-66.86964833727967,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
274,False,"{'a': 0.14338753847982685, 'e': 0.946858647189832}",25,0,-85.12253350694196,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
275,False,"{'a': 0.1434806038790637, 'e': 0.946669275460394}",25,0,-155.05844770378872,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
276,False,"{'a': 0.14357370092996896, 'e': 0.946479941605302}",20,0,-23.365470012761236,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
277,False,"{'a': 0.14366682962011751, 'e': 0.946290645616981}",20,0,-31.990842209646022,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
278,False,"{'a': 0.1437599899370669, 'e': 0.9461013874878575}",20,14,-10.162707557796693,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.14385318186835758, 'e': 0.9459121672103601}",25,0,-137.40126317908786,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
280,False,"{'a': 0.14394640540151293, 'e': 0.945722984776918}",25,0,-50.07039288983791,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
281,False,"{'a': 0.14403966052403899, 'e': 0.9455338401799627}",25,0,-102.69820499437122,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
282,False,"{'a': 0.14413294722342485, 'e': 0.9453447334119266}",25,0,-147.31251129462134,"{0: 12, 1: 7, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.14422626548714226, 'e': 0.9451556644652442}",35,13,-101.6190748239616,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 1}",1
284,False,"{'a': 0.14431961530264598, 'e': 0.9449666333323512}",20,0,-50.942204012966556,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
285,False,"{'a': 0.14441299665737364, 'e': 0.9447776400056848}",25,0,-59.6597244049547,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
286,False,"{'a': 0.14450640953874572, 'e': 0.9445886844776837}",25,1,-74.09182374602723,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
287,False,"{'a': 0.14459985393416572, 'e': 0.9443997667407882}",25,0,-92.86162443937401,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 2}",0
288,False,"{'a': 0.14469332983101985, 'e': 0.94421088678744}",20,0,-111.62653951050211,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
289,False,"{'a': 0.1447868372166774, 'e': 0.9440220446100825}",20,0,-79.15986642891312,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
290,False,"{'a': 0.1448803760784905, 'e': 0.9438332402011606}",25,0,-36.54160195119565,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
291,False,"{'a': 0.1449739464037943, 'e': 0.9436444735531203}",25,0,-51.366878602504826,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
292,False,"{'a': 0.14506754817990677, 'e': 0.9434557446584098}",20,12,-87.99136823246128,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 2}",1
293,False,"{'a': 0.14516118139412892, 'e': 0.9432670535094781}",20,7,-51.98864472165945,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.14525484603374483, 'e': 0.9430784000987762}",25,0,-108.28894314982756,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
295,False,"{'a': 0.1453485420860213, 'e': 0.9428897844187565}",20,0,-160.23011337699944,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
296,False,"{'a': 0.14544226953820832, 'e': 0.9427012064618727}",35,0,-217.5491772227495,"{0: 23, 1: 0, 2: 6, 3: 3, 4: 3}",0
297,False,"{'a': 0.14553602837753879, 'e': 0.9425126662205804}",25,0,-152.14464678313817,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
298,False,"{'a': 0.14562981859122859, 'e': 0.9423241636873363}",20,0,-72.45160856481753,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
299,False,"{'a': 0.14572364016647665, 'e': 0.9421356988545989}",30,0,-129.65116681083288,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
300,False,"{'a': 0.14581749309046499, 'e': 0.941947271714828}",30,0,-198.99204954174286,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
301,False,"{'a': 0.1459113773503585, 'e': 0.941758882260485}",20,11,-2.0145961323051753,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.14600529293330514, 'e': 0.9415705304840329}",20,0,-62.46256822556503,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
303,False,"{'a': 0.14609923982643605, 'e': 0.9413822163779362}",25,6,-97.0336387983006,"{0: 7, 1: 2, 2: 10, 3: 0, 4: 0}",1
304,False,"{'a': 0.14619321801686533, 'e': 0.9411939399346606}",20,0,-180.0782933379465,"{0: 7, 1: 1, 2: 10, 3: 0, 4: 2}",0
305,False,"{'a': 0.14628722749169012, 'e': 0.9410057011466737}",20,0,-84.55068101218541,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
306,False,"{'a': 0.14638126823799072, 'e': 0.9408175000064444}",20,2,-105.95780424770324,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
307,False,"{'a': 0.1464753402428304, 'e': 0.9406293365064431}",20,0,-106.64044431612925,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
308,False,"{'a': 0.1465694434932556, 'e': 0.9404412106391419}",20,0,-165.72118372496908,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
309,False,"{'a': 0.14666357797629592, 'e': 0.940253122397014}",30,0,-103.45892654748715,"{0: 17, 1: 3, 2: 9, 3: 1, 4: 0}",0
310,False,"{'a': 0.14675774367896391, 'e': 0.9400650717725346}",20,0,-100.60456435147404,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
311,False,"{'a': 0.14685194058825535, 'e': 0.9398770587581802}",25,0,-131.96725001992007,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
312,False,"{'a': 0.14694616869114918, 'e': 0.9396890833464285}",20,0,-194.74313684569114,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
313,False,"{'a': 0.1470404279746074, 'e': 0.9395011455297593}",20,0,-64.47848026136941,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
314,False,"{'a': 0.14713471842557524, 'e': 0.9393132453006533}",25,0,-126.98180860905612,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
315,False,"{'a': 0.14722904003098095, 'e': 0.9391253826515933}",20,0,-205.32839884975172,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
316,False,"{'a': 0.14732339277773618, 'e': 0.9389375575750629}",25,0,-215.33702389602956,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 5}",0
317,False,"{'a': 0.14741777665273548, 'e': 0.938749770063548}",25,0,-92.11746636576923,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
318,False,"{'a': 0.14751219164285687, 'e': 0.9385620201095353}",20,7,-123.71492066375697,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 3}",1
319,False,"{'a': 0.14760663773496135, 'e': 0.9383743077055133}",25,0,-158.91823115904498,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
320,False,"{'a': 0.14770111491589319, 'e': 0.9381866328439723}",20,0,-100.4401591862851,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
321,False,"{'a': 0.14779562317247996, 'e': 0.9379989955174035}",20,0,-80.94229317176779,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
322,False,"{'a': 0.14789016249153236, 'e': 0.9378113957183001}",20,0,-54.388872094988734,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
323,False,"{'a': 0.14798473285984437, 'e': 0.9376238334391565}",20,0,-170.74647103480916,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
324,False,"{'a': 0.14807933426419323, 'e': 0.9374363086724686}",30,0,-55.01140690289184,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.14817396669133936, 'e': 0.9372488214107342}",20,8,-59.16331225601026,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
326,False,"{'a': 0.14826863012802657, 'e': 0.937061371646452}",20,6,-63.84681088232522,"{0: 8, 1: 0, 2: 4, 3: 2, 4: 0}",1
327,False,"{'a': 0.14836332456098181, 'e': 0.9368739593721227}",25,0,-13.070932525311335,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.14845804997691536, 'e': 0.9366865845802483}",30,0,-220.43038605588495,"{0: 12, 1: 5, 2: 9, 3: 2, 4: 2}",0
329,False,"{'a': 0.14855280636252091, 'e': 0.9364992472633323}",30,7,-152.62124856228073,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 3}",1
330,False,"{'a': 0.14864759370447528, 'e': 0.9363119474138797}",20,7,-20.161472208088526,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.14874241198943874, 'e': 0.9361246850243969}",20,0,-50.50620728810655,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
332,False,"{'a': 0.14883726120405485, 'e': 0.9359374600873921}",25,0,-98.2534584969898,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
333,False,"{'a': 0.14893214133495047, 'e': 0.9357502725953746}",20,0,-33.41570518302465,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
334,False,"{'a': 0.14902705236873576, 'e': 0.9355631225408555}",20,0,-16.227650022112662,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
335,False,"{'a': 0.14912199429200435, 'e': 0.9353760099163474}",20,0,-12.741416695934081,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
336,False,"{'a': 0.1492169670913332, 'e': 0.9351889347143642}",20,0,-91.10830733770969,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
337,False,"{'a': 0.14931197075328259, 'e': 0.9350018969274213}",25,0,-83.42846214259654,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
338,False,"{'a': 0.14940700526439624, 'e': 0.9348148965480358}",25,0,-159.78755631116866,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
339,False,"{'a': 0.1495020706112013, 'e': 0.9346279335687262}",20,0,-95.53484792793408,"{0: 8, 1: 3, 2: 9, 3: 0, 4: 0}",0
340,False,"{'a': 0.14959716678020818, 'e': 0.9344410079820125}",20,0,-117.30848060720948,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
341,False,"{'a': 0.14969229375791082, 'e': 0.9342541197804162}",25,0,-107.73950675022687,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
342,False,"{'a': 0.14978745153078665, 'e': 0.9340672689564601}",20,0,-118.63467043275452,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
343,False,"{'a': 0.14988264008529639, 'e': 0.9338804555026687}",20,0,-107.8781866144918,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
344,False,"{'a': 0.14997785940788425, 'e': 0.9336936794115682}",25,0,-197.06720738444776,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
